state_0,state_1,probability
601,325,2.088078995662206e-06
601,884,1.783002519023247e-06
601,205,5.650694295079378e-05
601,270,7.247261189489929e-05
601,108,8.759084618167435e-06
601,534,4.1354811277725504e-07
601,741,8.677730891063712e-07
601,310,3.254149084148892e-07
601,656,7.99978316519936e-07
601,825,8.474346573304406e-07
601,678,2.0338431775930575e-07
601,596,2.915175221216716e-07
601,971,1.355895451728705e-08
601,337,8.813320436236583e-08
601,451,6.101529532779172e-08
601,586,2.5762013582845393e-07
601,1065,4.067686355186115e-08
601,259,2.0338431775930575e-08
601,631,6.779477258643525e-09
601,204,6.779477258643525e-09
601,578,5.0710489894653565e-06
601,780,2.0338431775930575e-08
601,211,6.779477258643525e-09
601,511,6.813374644936743e-06
601,250,6.779477258643525e-09
601,661,6.779477258643525e-09
601,799,1.355895451728705e-08
601,1134,3.3897386293217627e-08
601,1088,3.3897386293217627e-08
601,272,6.779477258643525e-09
601,743,3.3897386293217627e-08
601,584,4.067686355186115e-08
601,1048,6.779477258643525e-09
601,855,6.779477258643525e-09
601,115,6.779477258643525e-09
601,676,6.779477258643525e-09
601,1100,1.355895451728705e-08
601,1097,6.779477258643525e-09
601,959,6.101529532779172e-08
601,640,4.067686355186115e-08
601,1140,5.42358180691482e-08
601,179,6.779477258643525e-09
601,1036,2.982969993803151e-07
601,693,6.779477258643525e-09
601,583,1.4914849969015754e-07
601,972,5.287992261741949e-07
601,499,1.084716361382964e-07
601,948,2.3050222679387986e-07
601,1248,1.898253632420187e-07
601,479,2.0338431775930575e-08
601,702,4.745634081050467e-08
601,659,9.491268162100934e-08
601,332,1.084716361382964e-07
601,980,3.3897386293217627e-08
601,1215,6.779477258643525e-09
601,275,3.3897386293217627e-08
601,777,3.3897386293217627e-08
601,240,2.0338431775930575e-08
601,488,2.0338431775930575e-08
601,787,2.71179090345741e-08
601,0,1.0169215887965287e-07
601,322,1.355895451728705e-08
601,712,1.8304588598337517e-07
601,474,6.779477258643525e-09
601,936,1.355895451728705e-08
601,850,2.0338431775930575e-08
601,336,6.779477258643525e-09
601,1041,2.0338431775930575e-08
601,984,2.0338431775930575e-08
601,358,6.779477258643525e-09
601,244,6.779477258643525e-09
601,1056,4.067686355186115e-08
601,547,6.779477258643525e-09
601,465,1.355895451728705e-08
601,797,6.779477258643525e-09
601,4,6.779477258643525e-09
601,1111,6.779477258643525e-09
601,774,3.3897386293217627e-08
601,599,2.0338431775930575e-08
601,997,6.779477258643525e-09
601,904,6.779477258643525e-09
601,707,6.779477258643525e-09
601,1000,6.779477258643525e-09
1175,325,4.982915785102991e-05
1175,1134,0.00031351692582596983
1175,451,2.6989098966659875e-05
1175,631,1.7626640872473166e-06
1175,901,1.7016487919195248e-06
1175,1042,1.9660484050066223e-07
1175,1076,2.454170767628956e-06
1175,775,3.0575442436482297e-06
1175,789,8.406551800717972e-07
1175,884,1.4575876106083579e-06
1175,342,6.779477258643525e-07
1175,310,4.745634081050467e-08
1175,205,7.457424984507877e-08
1175,324,6.101529532779172e-08
1175,661,1.355895451728705e-08
1175,270,2.6439961308709747e-07
1175,1140,9.491268162100934e-08
1175,846,1.355895451728705e-08
1175,179,1.355895451728705e-08
1175,250,6.779477258643525e-09
1175,211,6.779477258643525e-08
1175,656,4.067686355186115e-08
1175,1065,2.440611813111669e-07
1175,586,2.71179090345741e-08
1175,799,1.355895451728705e-08
1175,511,2.71179090345741e-08
1175,322,2.71179090345741e-08
1175,687,1.355895451728705e-08
1175,741,4.067686355186115e-08
1175,777,1.355895451728705e-08
1175,1100,6.779477258643525e-09
1175,1056,3.796507264840374e-07
1175,480,6.779477258643525e-09
1175,1068,6.779477258643525e-09
1175,578,4.745634081050467e-08
1175,984,6.779477258643525e-09
1175,1131,6.779477258643525e-09
1175,204,1.355895451728705e-08
1175,336,6.779477258643525e-09
1175,640,6.779477258643525e-09
1175,875,1.355895451728705e-08
1175,481,5.152402716569079e-07
1175,967,6.779477258643525e-09
1175,1273,6.779477258643525e-09
1175,780,4.745634081050467e-08
1175,1003,1.355895451728705e-08
1175,868,6.779477258643525e-09
1175,532,1.355895451728705e-08
1175,647,6.779477258643525e-09
1175,417,6.779477258643525e-09
1175,1109,6.779477258643525e-09
1175,616,2.0338431775930575e-08
1175,1097,2.0338431775930575e-08
1175,272,6.779477258643525e-09
1175,1207,6.779477258643525e-09
1175,1047,6.779477258643525e-09
1175,988,6.779477258643525e-09
1175,811,6.779477258643525e-09
1175,467,1.355895451728705e-08
1175,1048,2.0338431775930575e-08
1175,1082,3.3897386293217627e-08
1175,870,1.355895451728705e-08
1175,108,6.779477258643525e-09
1175,372,2.0338431775930575e-08
1175,526,6.779477258643525e-09
1175,446,2.0338431775930575e-08
1175,801,6.101529532779172e-08
1175,546,6.779477258643525e-09
1175,1014,6.779477258643525e-09
1175,857,6.779477258643525e-09
1175,969,6.779477258643525e-09
1175,693,6.779477258643525e-09
1175,599,6.779477258643525e-09
1175,371,6.779477258643525e-09
1175,968,6.779477258643525e-09
1175,146,6.779477258643525e-09
1175,422,6.779477258643525e-09
1175,534,6.779477258643525e-09
1175,0,4.067686355186115e-08
1175,1044,6.779477258643525e-09
1175,858,6.779477258643525e-09
1175,619,6.779477258643525e-09
1175,829,6.779477258643525e-09
1175,488,6.779477258643525e-09
1175,1292,2.0338431775930575e-08
1175,841,6.779477258643525e-09
1175,181,2.0338431775930575e-08
1175,516,2.71179090345741e-08
1175,1290,6.779477258643525e-09
1175,570,6.779477258643525e-09
1175,1037,6.779477258643525e-09
1175,641,6.779477258643525e-09
1175,609,6.779477258643525e-09
1175,803,6.779477258643525e-09
1175,725,6.779477258643525e-09
325,884,7.849278770057474e-05
325,1134,1.2379325474283077e-05
325,451,0.0002376138984381969
325,1065,5.685947576824324e-05
325,324,9.131955867392828e-06
325,211,3.3219438567353274e-07
325,875,1.2203059065558345e-07
325,342,1.2203059065558345e-06
325,789,1.2474238155904086e-06
325,270,3.593122947081068e-07
325,631,4.745634081050467e-08
325,969,1.355895451728705e-08
325,708,1.355895451728705e-08
325,481,1.355895451728705e-08
325,205,8.13537271037223e-08
325,1140,8.813320436236583e-08
325,578,1.2881006791422696e-07
325,179,3.3897386293217627e-08
325,1042,1.355895451728705e-08
325,857,6.779477258643525e-09
325,1076,1.355895451728705e-08
325,586,2.0338431775930575e-08
325,532,1.355895451728705e-08
325,417,1.355895451728705e-08
325,322,2.779585676043845e-07
325,511,4.745634081050467e-08
325,775,2.0338431775930575e-08
325,741,2.71179090345741e-08
325,589,6.779477258643525e-09
325,687,6.779477258643525e-09
325,250,5.626966124674126e-07
325,147,6.779477258643525e-09
325,640,2.71179090345741e-08
325,656,7.457424984507877e-08
325,0,1.355895451728705e-08
325,310,2.0338431775930575e-08
325,1097,1.355895451728705e-08
325,516,2.3050222679387986e-07
325,901,7.457424984507877e-08
325,850,6.779477258643525e-09
325,799,6.779477258643525e-09
325,846,2.71179090345741e-08
325,691,2.71179090345741e-08
325,1100,6.779477258643525e-09
325,108,6.779477258643525e-09
325,337,6.779477258643525e-09
325,977,3.3897386293217627e-08
325,1197,6.779477258643525e-09
325,661,1.898253632420187e-07
325,371,1.355895451728705e-08
325,683,7.457424984507877e-08
325,770,6.779477258643525e-09
325,865,4.067686355186115e-08
325,672,6.779477258643525e-09
325,1056,2.0338431775930575e-08
325,115,2.0338431775930575e-08
325,546,3.3897386293217627e-08
325,411,2.0338431775930575e-08
325,272,6.779477258643525e-09
325,725,1.355895451728705e-08
325,1175,6.779477258643525e-09
325,1067,6.779477258643525e-09
325,1288,2.0338431775930575e-08
325,1048,1.355895451728705e-08
325,204,6.779477258643525e-09
325,92,2.0338431775930575e-08
325,552,1.355895451728705e-08
325,1124,6.779477258643525e-09
325,1234,6.779477258643525e-09
325,611,2.0338431775930575e-08
325,780,4.067686355186115e-08
325,971,6.779477258643525e-09
325,774,6.779477258643525e-09
325,240,6.779477258643525e-09
325,787,6.779477258643525e-09
325,939,6.779477258643525e-09
325,181,4.745634081050467e-08
325,1254,6.779477258643525e-09
325,1292,2.0338431775930575e-08
325,1151,6.779477258643525e-09
325,967,6.779477258643525e-09
325,616,2.0338431775930575e-08
325,964,6.779477258643525e-09
325,829,1.355895451728705e-08
325,94,6.779477258643525e-09
325,1031,6.779477258643525e-09
325,1037,6.779477258643525e-09
325,372,6.779477258643525e-09
325,467,6.779477258643525e-09
325,664,6.779477258643525e-09
325,652,6.779477258643525e-09
884,342,2.3592580860079467e-05
884,1065,0.00021558737682486409
884,1134,2.555862926508609e-06
884,656,0.00011718326441565333
884,324,7.593014529680748e-07
884,451,9.274324889824343e-06
884,322,1.199967474779904e-06
884,725,9.152294299168759e-07
884,691,1.1457316567107557e-06
884,875,8.813320436236583e-08
884,661,5.42358180691482e-08
884,417,1.5911433126036353e-05
884,846,2.3728170405252338e-07
884,857,3.4575334019081977e-07
884,770,1.4236902243151402e-07
884,969,1.5389413377120802e-06
884,250,4.6100445358775973e-07
884,611,3.728712492253939e-07
884,789,2.3456991314906597e-06
884,205,1.7626640872473166e-07
884,1140,7.050656348989266e-07
884,578,1.1525111339693993e-07
884,310,6.101529532779172e-08
884,741,6.779477258643525e-08
884,270,5.355787034328384e-07
884,799,4.067686355186115e-08
884,1100,4.067686355186115e-08
884,211,6.779477258643525e-08
884,516,2.71179090345741e-08
884,708,2.71179090345741e-08
884,712,1.355895451728705e-08
884,532,2.71179090345741e-08
884,678,6.779477258643525e-09
884,640,4.745634081050467e-08
884,589,3.199913266079744e-06
884,179,2.71179090345741e-08
884,625,6.779477258643525e-09
884,683,3.3897386293217627e-08
884,339,6.779477258643525e-09
884,791,1.355895451728705e-08
884,586,2.71179090345741e-08
884,1088,6.779477258643525e-09
884,108,1.355895451728705e-08
884,511,1.355895451728705e-08
884,481,6.779477258643525e-09
884,901,6.779477258643525e-09
884,631,6.779477258643525e-09
884,534,1.355895451728705e-08
884,850,6.779477258643525e-09
884,1076,6.779477258643525e-09
884,583,6.779477258643525e-09
884,552,2.71179090345741e-08
884,522,1.627074542074446e-07
884,1288,1.355895451728705e-08
884,0,1.4236902243151402e-07
884,286,6.169324305365607e-07
884,546,8.13537271037223e-08
884,616,7.457424984507877e-08
884,1221,1.084716361382964e-07
884,831,1.1525111339693993e-07
884,92,6.101529532779172e-08
884,856,4.745634081050467e-08
884,526,2.0338431775930575e-08
884,498,2.0338431775930575e-08
884,609,6.779477258643525e-09
884,115,2.0338431775930575e-08
884,411,5.42358180691482e-08
884,853,6.779477258643525e-09
884,1293,6.779477258643525e-09
884,1151,3.3897386293217627e-08
884,959,6.779477258643525e-09
884,1138,2.0338431775930575e-08
884,272,1.355895451728705e-08
884,777,1.355895451728705e-08
884,1270,1.355895451728705e-08
884,1082,6.779477258643525e-09
884,596,6.779477258643525e-09
884,841,6.779477258643525e-09
884,1012,1.355895451728705e-08
884,920,6.779477258643525e-09
884,1136,6.779477258643525e-09
884,693,6.779477258643525e-09
884,964,2.71179090345741e-08
884,442,6.779477258643525e-09
884,644,6.779477258643525e-09
884,1272,2.0338431775930575e-08
884,1150,6.779477258643525e-09
884,354,6.779477258643525e-09
884,652,3.3897386293217627e-08
884,1037,1.355895451728705e-08
884,94,1.355895451728705e-08
884,1273,6.779477258643525e-09
884,808,6.779477258643525e-09
884,181,1.355895451728705e-08
884,887,1.355895451728705e-08
884,1197,6.779477258643525e-09
884,1294,1.355895451728705e-08
884,870,2.0338431775930575e-08
884,1003,6.779477258643525e-09
884,1009,1.355895451728705e-08
884,1271,6.779477258643525e-09
884,751,6.779477258643525e-09
884,988,1.355895451728705e-08
884,1087,6.779477258643525e-09
884,775,6.779477258643525e-09
884,414,6.779477258643525e-09
884,855,6.779477258643525e-09
884,679,6.779477258643525e-09
884,954,6.779477258643525e-09
342,789,2.10434974108295e-05
342,640,8.285877105514116e-05
342,1134,3.2948259477007533e-06
342,205,1.938930495972048e-06
342,511,1.6840221510470517e-05
342,1140,0.00024255613735974803
342,270,2.040622654851701e-06
342,1100,1.4372491788324272e-06
342,523,1.4372491788324272e-06
342,204,1.342336497211418e-06
342,647,8.948909981409453e-07
342,179,2.2304480180937197e-06
342,414,2.0338431775930575e-08
342,799,6.372708623124913e-07
342,708,3.3897386293217627e-08
342,1109,4.6100445358775973e-07
342,971,1.1525111339693993e-07
342,578,1.7335123350351495e-05
342,741,1.2881006791422696e-07
342,451,3.3897386293217623e-07
342,310,1.0169215887965287e-07
342,250,6.779477258643525e-09
342,534,1.355895451728705e-08
342,656,1.627074542074446e-07
342,712,6.779477258643525e-09
342,211,1.355895451728705e-08
342,1065,1.2881006791422696e-07
342,259,6.779477258643525e-09
342,324,5.42358180691482e-08
342,488,1.355895451728705e-08
342,586,2.0338431775930575e-07
342,777,1.355895451728705e-08
342,481,6.779477258643525e-09
342,850,1.1525111339693993e-07
342,532,2.0338431775930575e-08
342,608,1.0169215887965287e-07
342,661,2.0338431775930575e-08
342,1041,6.779477258643525e-09
342,1042,6.779477258643525e-09
342,337,6.779477258643525e-09
342,108,6.779477258643525e-09
342,322,2.0338431775930575e-08
342,780,6.779477258643525e-09
342,248,6.779477258643525e-09
342,989,1.355895451728705e-08
342,552,1.355895451728705e-08
342,557,1.355895451728705e-08
342,328,1.5592797694880108e-07
342,825,1.2881006791422696e-07
342,1009,6.779477258643525e-09
342,319,2.71179090345741e-08
342,1151,3.3897386293217627e-08
342,329,2.0338431775930575e-08
342,856,2.0338431775930575e-08
342,870,6.779477258643525e-09
342,1018,6.779477258643525e-09
342,855,2.0338431775930575e-08
342,1144,6.779477258643525e-09
342,864,6.779477258643525e-09
342,614,6.779477258643525e-08
342,1014,6.779477258643525e-09
342,446,6.779477258643525e-09
342,672,4.067686355186115e-08
342,1138,1.355895451728705e-08
342,0,3.050764766389586e-07
342,1271,6.779477258643525e-09
342,1288,6.779477258643525e-09
342,744,2.71179090345741e-08
342,111,6.779477258643525e-09
342,1012,6.779477258643525e-09
342,1272,1.355895451728705e-08
342,550,6.779477258643525e-09
342,230,1.355895451728705e-08
342,1066,6.779477258643525e-09
342,887,1.355895451728705e-08
342,244,1.355895451728705e-08
342,371,6.779477258643525e-09
342,811,6.779477258643525e-09
342,339,1.355895451728705e-08
342,133,1.355895451728705e-08
342,631,1.355895451728705e-08
342,1076,6.779477258643525e-09
342,229,5.42358180691482e-08
342,972,3.9320968100132446e-07
342,988,6.779477258643525e-09
342,561,6.779477258643525e-09
342,1214,1.355895451728705e-08
342,361,2.0338431775930575e-08
342,967,1.5592797694880108e-07
342,276,6.779477258643525e-09
342,609,6.779477258643525e-09
342,232,6.101529532779172e-08
342,1064,6.779477258643525e-09
342,699,6.779477258643525e-09
342,474,1.355895451728705e-08
342,644,6.779477258643525e-09
342,1270,6.779477258643525e-09
342,1037,6.779477258643525e-09
342,188,6.779477258643525e-09
342,424,6.779477258643525e-09
342,405,6.779477258643525e-09
342,710,6.779477258643525e-09
342,296,6.779477258643525e-09
789,789,0.0009643399631784896
789,205,1.3036934768371498e-05
789,270,0.0004468895819352639
789,108,1.0413277069276454e-05
789,656,9.274324889824343e-06
789,341,1.7626640872473166e-07
789,534,1.3301334381458596e-05
789,687,9.83024202503311e-07
789,532,1.959268927747979e-06
789,625,2.8202625395957065e-06
789,1142,3.593122947081068e-07
789,1041,1.796561473540534e-06
789,332,5.762555669846996e-07
789,337,1.9660484050066223e-07
789,1020,2.982969993803151e-07
789,1134,7.186245894162136e-07
789,310,2.3050222679387986e-07
789,741,1.369454406245992e-06
789,578,4.2710706729454207e-07
789,324,8.13537271037223e-08
789,1140,2.5762013582845393e-07
789,586,1.7626640872473166e-07
789,640,1.355895451728705e-07
789,451,6.169324305365607e-07
789,204,2.71179090345741e-08
789,596,9.491268162100934e-08
789,1056,9.491268162100934e-08
789,211,5.42358180691482e-08
789,712,4.067686355186115e-08
789,0,8.813320436236583e-08
789,258,2.71179090345741e-08
789,1065,1.5592797694880108e-07
789,971,6.779477258643525e-09
789,1037,1.355895451728705e-08
789,511,1.8304588598337517e-07
789,1018,2.0338431775930575e-08
789,488,4.745634081050467e-08
789,799,1.0169215887965287e-07
789,92,1.355895451728705e-08
789,1076,3.3897386293217627e-08
789,631,4.067686355186115e-08
789,661,6.779477258643525e-09
789,1088,9.626857707273806e-07
789,948,2.71179090345741e-08
789,1100,4.745634081050467e-08
789,887,6.779477258643525e-09
789,1042,1.355895451728705e-08
789,901,2.0338431775930575e-08
789,523,2.0338431775930575e-08
789,229,2.71179090345741e-08
789,322,2.71179090345741e-08
789,775,1.355895451728705e-08
789,988,1.355895451728705e-08
789,240,6.779477258643525e-09
789,259,8.13537271037223e-08
789,277,2.0338431775930575e-08
